Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
04-Sep-23,160.4,165,153.65,157.55,156.4984257,444333,3973,69537415,287774,64.77,5.35,2.15
