0
17665.45
17661.383
17621.068
17789.54
17831.766
17944.771
18068.523
18016.34
17896.844
17547.518
17610.113
17832.973
17727.77
17635.852
17349.152
17027.445
17016.936
16888.896
16831.59
17097.002
16898.783
17268.432
17343.107
17306.58
17240.287
16997.059
17113.414
17014.586
17197.89
17302.71
17493.96
17517.84
17564.275
17580.012
17736.496
17663.992
17727.484
17791.762
18010.188
18139.273
18083.61
18060.723
18113.148
18188.508
18160.74
18031.883
18348.229
18334.516
18393.566
18407.2
18352.625
18298.133
18164.834
18239.277
18267.879
18484.25
18503.625
18558.992
18629.691
18765.807
18814.137
18696.54
18685.062
18640.664
18566.86
18606.137
18493.057
18490.143
18602.059
18662.082
18432.066
18296.633
18411.852
18364.148
18216.93
18134.453
17829.36
18014.768
18113.31
18129.953
18186.129
18112.81
18191.752
18232.879
18054.45
17985.93
17866.734
18103.12
17919.13
17896.488
17850.871
17946.99
17900.629
18047.652
18159.668
18108.877
18038.324
18118.744
18119.77
17899.0
17604.227
17634.623
17645.541
17616.842
17604.498
17829.316
17757.781
17718.518
17873.326
17879.773
17852.783
17772.658
17925.836
18009.158
18042.555
17948.875
17856.777
17831.8
17567.24
17515.637
17468.43
17383.621
17312.984
17449.625
17331.172
17597.18
17728.488
17743.477
17599.201
17401.123
17188.283
17055.094
16989.016
16976.787
17082.902
16965.18
17102.898
17152.754
17096.316
16956.258
16997.006
16956.992
17081.195
17359.496
17385.152
17552.965
17600.676
17633.3
17718.982
17806.633
17816.94
17693.613
17658.61
17617.203
17628.56
17618.021
17728.14
17769.658
17805.719
17913.418
18055.658
18150.375
18083.973
18251.219
18091.785
18261.996
18271.234
18299.883
18303.635
18305.967
18401.445
18292.662
18180.012
18138.371
18184.004
18312.133
18357.496
18303.664
18311.898
18491.82
18602.176
18634.227
18531.418
18490.33
18530.668
18599.691
18592.352
18722.596
18649.0
18573.111
18602.547
18717.047
18749.316
18695.156
18829.648
18759.053
18803.975
18851.582
18782.262
18670.969
18691.863
18812.422
18970.75
19179.787
19323.719
19380.824
19392.486
19495.654
19355.18
19361.959
19452.363
19390.48
19430.207
19558.984
19704.828
19748.736
19823.438
19965.172
19760.004
19682.922
19672.766
19784.945
19666.547
19640.56
19743.678
19734.826
19522.111
19388.32
19516.059
19593.088
19570.004
19614.488
19543.156
19435.223
19417.902
19457.693
19366.871
19315.664
19394.75
19401.496
19437.584
19404.578
19270.918
19310.887
19339.992
19355.676
19259.43
19435.32
